,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2009-04-01,48516.72320799995,53068.524250999995,101585.24745899995,-0.008182543104525042,,1.0158524745899995
2009-04-02,47585.984909999956,56599.549848,104185.53475799997,0.025597095681137105,,1.0418553475799996
2009-04-03,46696.65221399996,58480.050069000004,105176.70228299996,0.009513485027477842,,1.0517670228299998
2009-04-06,45686.53190499996,59393.0776,105079.60950499996,-0.0009231395916822205,,1.0507960950499997
2009-04-07,44701.48086499996,60128.280648,104829.76151299996,-0.0023777019459527704,,1.0482976151299999
2009-04-08,43711.76617899997,60710.831418,104422.59759699997,-0.003884048862874634,,1.0442259759699999
2009-04-09,42675.42824199996,60481.712086,103157.14032799995,-0.012118615109382946,,1.0315714032799996
2009-04-13,41684.22663999995,61940.091683,103624.31832299996,0.00452879939783668,,1.0362431832299996
2009-04-14,40683.87307099995,62937.708061,103621.58113199995,-2.641456218288596e-05,,1.0362158113199995
2009-04-15,39676.20979299995,63332.76353499999,103008.97332799993,-0.005911971206264743,,1.0300897332799994
2009-04-16,38676.02773099995,65298.502995,103974.53072599995,0.009373527051138586,,1.0397453072599996
2009-04-17,37691.37961399995,66428.556239,104119.93585299994,0.0013984687017551956,,1.0411993585299995
2009-04-20,36683.40796299995,66493.737879,103177.14584199994,-0.009054846252797066,,1.0317714584199993
2009-04-21,35691.330288999954,66551.853262,102243.18355099997,-0.009052026816386172,,1.0224318355099995
2009-04-22,34696.08436399995,67772.97242900002,102469.05679299997,0.0022091765353464687,,1.0246905679299994
2009-04-23,33715.88295599996,68785.59233099999,102501.47528699995,0.0003163734986404432,,1.0250147528699993
2009-04-24,32780.52390899996,69468.671544,102249.19545299996,-0.0024612312485612353,,1.0224919545299993
2009-04-27,31800.97410899996,69308.64391,101109.61801899996,-0.011145099273899173,,1.0110961801899994
2009-04-28,30859.91496099996,70621.92164399999,101481.83660499995,0.0036813370804154033,,1.0148183660499992
2009-04-29,29909.35629799996,72423.795333,102333.15163099996,0.008388841338313524,,1.0233315163099992
2009-04-30,28950.89180799996,74820.01996100001,103770.91176899997,0.014049798282226078,,1.0377091176899993
2009-05-01,27949.57257499996,75155.809026,103105.38160099996,-0.006413455916061683,,1.0310538160099991
2009-05-04,26953.672366999963,76446.97792800001,103400.65029499997,0.0028637563763902474,,1.0340065029499992
2009-05-05,25980.17072499996,78372.62436000002,104352.79508499998,0.009208305627513624,,1.0435279508499993
2009-05-06,24993.713862999957,79529.926492,104523.64035499995,0.0016371892085957906,,1.045236403549999
2009-05-07,23998.227706999958,80572.073538,104570.30124499995,0.000446414704286191,,1.0457030124499989
2009-05-08,23060.370096999955,80819.19105000001,103879.56114699997,-0.006605509305951274,,1.0387956114699992
2009-05-11,22014.347373999954,81110.064762,103124.41213599994,-0.007269466704151961,,1.0312441213599988
2009-05-12,20978.910000999953,83023.16871700001,104002.07871799996,0.00851075476524965,,1.0400207871799991
2009-05-13,19965.88282799995,83204.37313599998,103170.25596399992,-0.007998135847414267,,1.0317025596399987
2009-05-14,18962.05386099995,83219.988495,102182.04235599995,-0.00957847393869804,,1.0218204235599988
2009-05-15,17967.09036799995,83769.37065699999,101736.46102499994,-0.004360661822041201,,1.0173646102499987
2009-05-18,16948.92091399995,84566.00609000001,101514.92700399997,-0.0021775282801073104,,1.0151492700399989
2009-05-19,15950.97101199995,86922.259403,102873.23041499995,0.013380331849585758,,1.0287323041499987
2009-05-20,14939.03646699995,87913.327693,102852.36415999995,-0.00020283464333548107,,1.0285236415999988
2009-05-21,13936.99012199995,87514.177389,101451.16751099995,-0.013623378134704489,,1.0145116751099987
2009-05-22,12950.39257599995,88462.29946400001,101412.69203999997,-0.00037925114066150734,,1.0141269203999987
2009-05-26,11956.19833499995,88799.214486,100755.41282099995,-0.00648123233668596,,1.0075541282099985
2009-05-27,10980.03471399995,92593.35414100002,103573.38885499997,0.02796848283482678,,1.0357338885499987
2009-05-28,9973.417583999952,92807.687856,102781.10543999996,-0.007649488191500464,,1.0278110543999985
2009-05-29,8973.147098999953,94599.32175,103572.46884899995,0.007699502798809377,,1.0357246884899984
2009-06-01,7938.357599999954,96082.00238399999,104020.35998399995,0.00432442269627642,,1.0402035998399983
2009-06-02,6927.513415999954,97599.379894,104526.89330999996,0.004869559440843219,,1.0452689330999982
2009-06-03,5909.470644999955,98241.76446,104151.23510499996,-0.003593890463059024,,1.0415123510499982
2009-06-04,4868.886693999955,100588.311616,105457.19830999996,0.012539104348435304,,1.0545719830999982
2009-06-05,3834.3591859999547,102697.819763,106532.17894899996,0.010193525489270217,,1.0653217894899982
2009-06-08,2825.3058119999546,102614.069719,105439.37553099995,-0.010257965515970247,,1.054393755309998
2009-06-09,1794.0349139999546,103589.675535,105383.71044899996,-0.0005279344810196207,,1.0538371044899981
2009-06-10,765.4952069999545,104363.06609000001,105128.56129699996,-0.0024211441304629044,,1.0512856129699981
2009-06-11,18.4598249999545,103354.08021000001,103372.54003499997,-0.016703560291660757,,1.0337254003499983
2009-06-12,18.4598249999545,102752.03581500001,102770.49563999996,-0.005824026330359722,,1.0277049563999983
2009-06-15,18.4598249999545,102307.26039299999,102325.72021799994,-0.0043278512887400256,,1.023257202179998
2009-06-16,18.4598249999545,101732.629903,101751.08972799995,-0.005615699442679478,,1.017510897279998
2009-06-17,18.4598249999545,101361.82993,101380.28975499996,-0.003644186750148881,,1.0138028975499982
2009-06-18,18.4598249999545,102049.362371,102067.82219599995,0.006781717064150428,,1.0206782219599981
2009-06-19,18.4598249999545,103593.216864,103611.67668899996,0.015125770882378209,,1.0361167668899982
2009-06-22,18.4598249999545,101952.247695,101970.70751999995,-0.01583768568793187,,1.0197070751999981
2009-06-23,18.4598249999545,102351.922118,102370.38194299996,0.003919502303361133,,1.023703819429998
2009-06-24,18.4598249999545,102689.527195,102707.98701999996,0.003297878454609826,,1.0270798701999981
2009-06-25,18.4598249999545,102601.839076,102620.29890099996,-0.0008537614409960259,,1.0262029890099982
2009-06-26,18.4598249999545,104103.72346400001,104122.18328899996,0.014635353863555745,,1.041221832889998
2009-06-29,18.4598249999545,104252.089602,104270.54942699995,0.001424923424705682,,1.042705494269998
2009-06-30,18.4598249999545,104746.608613,104765.06843799996,0.0047426527789251605,,1.0476506843799982
2009-07-01,18.4598249999545,104014.820884,104033.28070899996,-0.006985035564913256,,1.0403328070899982
2009-07-02,18.4598249999545,103031.69336800001,103050.15319299996,-0.009450125087855143,,1.0305015319299982
2009-07-06,18.4598249999545,101475.78963700001,101494.24946199996,-0.015098509636234936,,1.0149424946199983
2009-07-07,18.4598249999545,101979.048554,101997.50837899995,0.004958496857385031,,1.0199750837899981
2009-07-08,18.4598249999545,101222.181774,101240.64159899995,-0.0074204438130748285,,1.0124064159899981
2009-07-09,18.4598249999545,101524.929777,101543.38960199995,0.0029903801301371935,,1.015433896019998
2009-07-10,18.4598249999545,100154.294656,100172.75448099995,-0.013498024109419804,,1.001727544809998
2009-07-13,18.4598249999545,100345.09477899999,100363.55460399995,0.0019047107568175292,,1.0036355460399982
2009-07-14,18.4598249999545,101550.703437,101569.16326199996,0.012012414892606404,,1.0156916326199983
2009-07-15,18.4598249999545,102410.513813,102428.97363799995,0.008465269855399749,,1.024289736379998
2009-07-16,18.4598249999545,102658.125364,102676.58518899996,0.0024173975605292775,,1.0267658518899982
2009-07-17,18.4598249999545,103727.091977,103745.55180199996,0.010411006667511602,,1.0374555180199982
2009-07-20,18.4598249999545,104462.280654,104480.74047899996,0.007086459749167107,,1.0448074047899982
2009-07-21,18.4598249999545,105047.027955,105065.48777999995,0.005596699433016772,,1.0506548777999982
2009-07-22,18.4598249999545,105964.810686,105983.27051099995,0.008735339742787618,,1.0598327051099983
2009-07-23,18.4598249999545,106397.693019,106416.15284399995,0.004084440222620556,,1.0641615284399983
2009-07-24,18.4598249999545,107192.46569,107210.92551499995,0.007468534144107641,,1.0721092551499982
2009-07-27,18.4598249999545,107857.294231,107875.75405599996,0.006201126777018562,,1.0787575405599983
2009-07-28,18.4598249999545,107125.53894,107143.99876499995,-0.006783315652376776,,1.0714399876499983
2009-07-29,18.4598249999545,107841.461831,107859.92165599995,0.006681875786344715,,1.0785992165599982
2009-07-30,18.4598249999545,109786.416491,109804.87631599995,0.0180322276350533,,1.0980487631599982
2009-07-31,18.4598249999545,110341.03988199998,110359.49970699994,0.0050509905352824624,,1.103594997069998
2009-08-03,18.4598249999545,111010.90466500001,111029.36448999996,0.006069842512683499,,1.1102936448999985
2009-08-04,18.4598249999545,109769.529696,109787.98952099995,-0.011180600507821659,,1.0978798952099984
2009-08-05,18.4598249999545,109972.835301,109991.29512599995,0.0018518018763893362,,1.0999129512599983
2009-08-06,18.4598249999545,108593.414624,108611.87444899995,-0.01254118042177621,,1.0861187444899985
2009-08-07,18.4598249999545,108457.786505,108476.24632999995,-0.001248741168385692,,1.0847624632999984
2009-08-10,18.4598249999545,108487.225619,108505.68544399996,0.0002713876539426341,,1.0850568544399983
2009-08-11,18.4598249999545,108528.457307,108546.91713199996,0.00037999564567781086,,1.0854691713199984
2009-08-12,18.4598249999545,108811.880588,108830.34041299995,0.0026110670711663175,,1.0883034041299984
2009-08-13,18.4598249999545,111605.53068,111623.99050499995,0.025669772614864472,,1.1162399050499985
2009-08-14,18.4598249999545,111725.756083,111744.21590799995,0.0010770570238181065,,1.1174421590799986
2009-08-17,18.4598249999545,110167.843452,110186.30327699996,-0.013941774241654215,,1.1018630327699985
2009-08-18,18.4598249999545,110010.21732200001,110028.67714699997,-0.0014305419576853273,,1.1002867714699986
2009-08-19,18.4598249999545,109290.87526799999,109309.33509299994,-0.00653776881311563,,1.0930933509299985
2009-08-20,18.4598249999545,110484.83288599999,110503.29271099994,0.010922741566254945,,1.1050329271099986
2009-08-21,18.4598249999545,111972.24388,111990.70370499995,0.01346033188250817,,1.1199070370499986
2009-08-24,18.4598249999545,112245.82711299999,112264.28693799995,0.0024429102054814855,,1.1226428693799986
2009-08-25,18.4598249999545,112604.82414400001,112623.28396899997,0.0031977848057618274,,1.1262328396899988
2009-08-26,18.4598249999545,112352.200639,112370.66046399996,-0.0022430841660552314,,1.1237066046399986
2009-08-27,18.4598249999545,112357.084659,112375.54448399995,4.346348041228687e-05,,1.1237554448399985
2009-08-28,18.4598249999545,112210.676977,112229.13680199995,-0.0013028429154428034,,1.1222913680199984
2009-08-31,18.4598249999545,110747.211233,110765.67105799995,-0.01303998039815557,,1.1076567105799984
2009-09-01,18.4598249999545,110477.695496,110496.15532099995,-0.002433206375456076,,1.1049615532099983
2009-09-02,18.4598249999545,109294.018316,109312.47814099996,-0.010712383399778203,,1.0931247814099985
2009-09-03,18.4598249999545,110189.41661900001,110207.87644399996,0.008191181082227939,,1.1020787644399985
2009-09-04,18.4598249999545,110856.762601,110875.22242599995,0.0060553383617647505,,1.1087522242599983
2009-09-08,18.4598249999545,112321.918038,112340.37786299996,0.013214453192893272,,1.1234037786299984
2009-09-09,18.4598249999545,111989.00708600001,112007.46691099997,-0.002963413140785187,,1.1200746691099985
2009-09-10,18.4598249999545,111191.510746,111209.97057099995,-0.007120028351624952,,1.1120997057099984
2009-09-11,18.4598249999545,112113.655195,112132.11501999995,0.008291922426247433,,1.1213211501999982
2009-09-14,18.4598249999545,110795.648888,110814.10871299995,-0.01175404839875649,,1.1081410871299981
2009-09-15,18.4598249999545,111554.288886,111572.74871099995,0.006846059647195535,,1.1157274871099983
2009-09-16,18.4598249999545,110700.19735999999,110718.65718499995,-0.007655019132067009,,1.1071865718499982
2009-09-17,18.4598249999545,111687.139772,111705.59959699995,0.008913966598699918,,1.1170559959699982
2009-09-18,18.4598249999545,111377.662515,111396.12233999996,-0.0027704721886502304,,1.1139612233999983
2009-09-21,18.4598249999545,110955.16894499998,110973.62876999994,-0.003792713436743367,,1.109736287699998
2009-09-22,18.4598249999545,112122.6844,112141.14422499995,0.010520656735662604,,1.1214114422499983
2009-09-23,18.4598249999545,111961.28454700002,111979.74437199997,-0.0014392563417772175,,1.1197974437199985
2009-09-24,18.4598249999545,111959.961208,111978.42103299995,-1.1817664055668864e-05,,1.1197842103299982
2009-09-25,18.4598249999545,110692.79184,110711.25166499996,-0.011316192497718425,,1.1071125166499982
2009-09-28,18.4598249999545,110096.976895,110115.43671999995,-0.005381701823793605,,1.1011543671999982
2009-09-29,18.4598249999545,110831.626054,110850.08587899995,0.006671627347472064,,1.108500858789998
2009-09-30,18.4598249999545,110185.109101,110203.56892599995,-0.005832354101247272,,1.102035689259998
2009-10-01,18.4598249999545,109816.811947,109835.27177199995,-0.003341971204646743,,1.098352717719998
2009-10-02,18.4598249999545,108741.395667,108759.85549199996,-0.009791174207065101,,1.0875985549199982
2009-10-05,18.4598249999545,109534.628037,109553.08786199996,0.007293429789986705,,1.0955308786199982
2009-10-06,18.4598249999545,110065.965384,110084.42520899995,0.00485004446126891,,1.1008442520899981
2009-10-07,18.4598249999545,110281.038889,110299.49871399996,0.001953714202455714,,1.1029949871399982
2009-10-08,18.4598249999545,110166.33435399999,110184.79417899995,-0.0010399370471976255,,1.101847941789998
2009-10-09,18.4598249999545,109971.172588,109989.63241299996,-0.0017712223129712212,,1.0998963241299982
2009-10-12,18.4598249999545,110534.276843,110552.73666799995,0.005119612118400285,,1.105527366679998
2009-10-13,18.4598249999545,110037.483129,110055.94295399995,-0.004493726062086756,,1.100559429539998
2009-10-14,18.4598249999545,111302.228074,111320.68789899995,0.011491836888159801,,1.113206878989998
2009-10-15,18.4598249999545,110354.63335599999,110373.09318099995,-0.008512296643906403,,1.103730931809998
2009-10-16,18.4598249999545,110866.099222,110884.55904699996,0.004633972386379304,,1.108845590469998
2009-10-19,18.4598249999545,111178.740663,111197.20048799996,0.002819521885526699,,1.111972004879998
2009-10-20,18.4598249999545,113888.948415,113907.40823999996,0.024372985471810216,,1.1390740823999979
2009-10-21,18.4598249999545,113298.660067,113317.11989199996,-0.005182176972688857,,1.133171198919998
2009-10-22,18.4598249999545,113058.664804,113077.12462899995,-0.002117908249245515,,1.130771246289998
2009-10-23,18.4598249999545,113449.999767,113468.45959199996,0.0034607792184666586,,1.134684595919998
2009-10-26,18.4598249999545,112937.738151,112956.19797599995,-0.004514572753009483,,1.129561979759998
2009-10-27,18.4598249999545,111872.12520299999,111890.58502799994,-0.009433859912905573,,1.118905850279998
2009-10-28,18.4598249999545,111731.166157,111749.62598199995,-0.001259793627539918,,1.1174962598199982
2009-10-29,18.4598249999545,112372.28898699999,112390.74881199995,0.005737136248699981,,1.1239074881199982
2009-10-30,18.4598249999545,112715.93793299998,112734.39775799993,0.0030576266252555495,,1.127343977579998
2009-11-02,18.4598249999545,111052.730812,111071.19063699995,-0.014753324221151165,,1.1107119063699982
2009-11-03,18.4598249999545,110799.648294,110818.10811899995,-0.002278561313231231,,1.1081810811899981
2009-11-04,18.4598249999545,111233.45161500001,111251.91143999997,0.003914552669805449,,1.1125191143999984
2009-11-05,18.4598249999545,112041.59272599999,112060.05255099994,0.007264064954388028,,1.1206005255099982
2009-11-06,18.4598249999545,112653.355501,112671.81532599995,0.005459240479309901,,1.1267181532599984
2009-11-09,18.4598249999545,114480.948332,114499.40815699995,0.01622049689811167,,1.1449940815699984
2009-11-10,18.4598249999545,115641.584759,115660.04458399996,0.010136615076722144,,1.1566004458399985
2009-11-11,18.4598249999545,117242.672569,117261.13239399996,0.013843050257837053,,1.1726113239399985
2009-11-12,18.4598249999545,117873.834932,117892.29475699995,0.0053825368228517245,,1.1789229475699985
2009-11-13,18.4598249999545,117461.046509,117479.50633399996,-0.003501402902122086,,1.1747950633399986
2009-11-16,18.4598249999545,117968.567798,117987.02762299996,0.004320083602982638,,1.1798702762299986
2009-11-17,18.4598249999545,118096.84243300001,118115.30225799997,0.0010871926989286518,,1.1811530225799989
2009-11-18,18.4598249999545,118919.31164,118937.77146499995,0.0069632739473795,,1.1893777146499986
2009-11-19,18.4598249999545,118590.19052200002,118608.65034699997,-0.002767170714114364,,1.186086503469999
2009-11-20,18.4598249999545,118178.595646,118197.05547099996,-0.0034701927287416057,,1.1819705547099988
2009-11-23,18.4598249999545,119480.685178,119499.14500299995,0.01101626031893388,,1.1949914500299987
2009-11-24,18.4598249999545,120534.972061,120553.43188599995,0.008822547500013656,,1.2055343188599985
2009-11-25,18.4598249999545,121197.60935600002,121216.06918099997,0.0054966273844998526,,1.2121606918099987
2009-11-27,18.4598249999545,118989.02914000001,119007.48896499997,-0.018220193336760837,,1.1900748896499989
2009-11-30,18.4598249999545,120110.55225800001,120129.01208299997,0.00942397094295333,,1.2012901208299989
2009-12-01,18.4598249999545,120425.379046,120443.83887099996,0.00262073900834614,,1.204438388709999
2009-12-02,18.4598249999545,120191.969593,120210.42941799996,-0.0019379111060217058,,1.202104294179999
2009-12-03,18.4598249999545,120424.576371,120443.03619599996,0.0019349966481791991,,1.2044303619599992
2009-12-04,18.4598249999545,120672.192403,120690.65222799995,0.002055876701721804,,1.206906522279999
2009-12-07,18.4598249999545,119024.085951,119042.54577599996,-0.013655626360246309,,1.190425457759999
2009-12-08,18.4598249999545,119904.041285,119922.50110999995,0.007391939816675297,,1.1992250110999991
2009-12-09,18.4598249999545,119866.28603199999,119884.74585699994,-0.00031483043340951866,,1.198847458569999
2009-12-10,18.4598249999545,120730.35582299999,120748.81564799995,0.007207504047518132,,1.207488156479999
2009-12-11,18.4598249999545,121976.06842600001,121994.52825099997,0.010316561668244129,,1.2199452825099995
2009-12-14,18.4598249999545,121761.89988799999,121780.35971299994,-0.0017555585571787935,,1.2178035971299992
2009-12-15,18.4598249999545,120884.047992,120902.50781699996,-0.007208484997653253,,1.2090250781699994
2009-12-16,18.4598249999545,120646.27952299999,120664.73934799994,-0.0019666132100412126,,1.206647393479999
2009-12-17,18.4598249999545,119322.340755,119340.80057999995,-0.010972043491360939,,1.1934080057999992
2009-12-18,18.4598249999545,119215.564227,119234.02405199995,-0.000894719387510956,,1.1923402405199992
2009-12-21,18.4598249999545,119596.273354,119614.73317899996,0.0031929571280255864,,1.1961473317899993
2009-12-22,18.4598249999545,120793.054011,120811.51383599995,0.010005294709047652,,1.2081151383599993
2009-12-23,18.4598249999545,121277.088658,121295.54848299995,0.004006527454469833,,1.2129554848299993
2009-12-24,18.4598249999545,121298.297554,121316.75737899996,0.00017485304502318222,,1.2131675737899994
2009-12-28,18.4598249999545,122910.30883200001,122928.76865699996,0.013287622524924547,,1.2292876865699995
2009-12-29,18.4598249999545,123148.265697,123166.72552199995,0.0019357296717412709,,1.2316672552199992
2009-12-30,18.4598249999545,122402.379933,122420.83975799996,-0.006055903173838639,,1.2242083975799993
2009-12-31,18.4598249999545,123423.474564,123441.93438899996,0.008340856287364806,,1.2344193438899993
2010-01-04,18.4598249999545,123022.099242,123040.55906699995,-0.003251531369681593,,1.230405590669999
2010-01-05,18.4598249999545,123598.987355,123617.44717999996,0.004688601200892428,,1.2361744717999992
2010-01-06,18.4598249999545,122260.70690300001,122279.16672799997,-0.010825983568899633,,1.2227916672799992
2010-01-07,18.4598249999545,121604.83176199999,121623.29158699994,-0.005363752130066124,,1.216232915869999
2010-01-08,18.4598249999545,121034.49201000002,121052.95183499997,-0.004689395793831097,,1.2105295183499993
2010-01-11,18.4598249999545,121534.529423,121552.98924799995,0.004130732918281588,,1.2155298924799993
2010-01-12,18.4598249999545,121519.352596,121537.81242099995,-0.00012485770275083574,,1.2153781242099992
2010-01-13,18.4598249999545,122096.88200099999,122115.34182599995,0.00475184959722208,,1.221153418259999
2010-01-14,18.4598249999545,122409.24792700002,122427.70775199997,0.002557958085603218,,1.2242770775199991
2010-01-15,18.4598249999545,121779.35443899999,121797.81426399994,-0.005145023945690386,,1.217978142639999
2010-01-19,18.4598249999545,120824.163688,120842.62351299995,-0.00784242933070689,,1.208426235129999
2010-01-20,18.4598249999545,122574.577598,122593.03742299996,0.014485070409048895,,1.225930374229999
2010-01-21,18.4598249999545,121783.05213200001,121801.51195699997,-0.006456528711894838,,1.218015119569999
2010-01-22,18.4598249999545,119304.875711,119323.33553599996,-0.02034602347033998,,1.193233355359999
2010-01-25,18.4598249999545,119035.844282,119054.30410699996,-0.0022546422105240715,,1.190543041069999
2010-01-26,18.4598249999545,118545.35978099999,118563.81960599995,-0.00411983846093622,,1.1856381960599989
2010-01-27,18.4598249999545,118941.412732,118959.87255699995,0.0033404199722657513,,1.189598725569999
2010-01-28,22.672533999954506,118638.683078,118661.35561199996,-0.002509391936822758,,1.1866135561199989
2010-01-29,22.672533999954506,118068.21305399999,118090.88558799995,-0.0048075468298655055,,1.1809088558799987
2010-02-01,22.672533999954506,117037.443895,117060.11642899996,-0.008728608934276072,,1.1706011642899987
2010-02-02,22.672533999954506,117286.527449,117309.19998299995,0.0021278259547186096,,1.173091999829999
2010-02-03,22.672533999954506,117730.342894,117753.01542799996,0.003783296152938709,,1.177530154279999
2010-02-04,22.672533999954506,117172.911945,117195.58447899995,-0.004733899569143829,,1.171955844789999
2010-02-05,22.672533999954506,114948.67732,114971.34985399996,-0.018978826163869256,,1.149713498539999
2010-02-08,1.3890059999544988,116107.2112,116108.60020599996,0.009891597806272356,,1.1610860020599991
2010-02-09,1.3890059999544988,116082.57711299999,116083.96611899995,-0.0002121641890119319,,1.160839661189999
2010-02-10,7.191592999954501,116220.204914,116227.39650699995,0.0012355744965930615,,1.162273965069999
2010-02-11,7.191592999954501,115929.829167,115937.02075999996,-0.002498341662350745,,1.159370207599999
2010-02-12,7.191592999954501,116435.30814800001,116442.49974099996,0.004359944543049776,,1.1644249974099992
2010-02-16,7.191592999954501,117255.543579,117262.73517199996,0.007044124205718871,,1.172627351719999
2010-02-17,7.191592999954501,117897.1599,117904.35149299995,0.005471613126360131,,1.1790435149299991
