,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2008-12-31,100000.0,0.0,100000.0,,,1.0
2009-01-02,99901.748576,98.148576,99999.897152,-1.0284799999427108e-06,,0.9999989715200001
2009-01-05,99765.25143199999,247.019998,100012.27143,0.0001237429072669105,,1.0001227142999998
2009-01-06,99023.930281,988.572713,100012.502994,2.3153558728061796e-06,,1.0001250299399997
2009-01-07,98900.15435799999,1089.8211330000001,99989.97549099999,-0.000225246867397777,,0.9998997549099996
2009-01-08,99244.49722399999,723.0022809999999,99967.49950499999,-0.00022478239333134642,,0.9996749950499995
2009-01-09,99506.664082,470.854064,99977.518146,0.00010021898166523435,,0.9997751814599996
2009-01-12,99384.19971999999,575.136563,99959.33628299998,-0.00018185951539095857,,0.9995933628299993
2009-01-13,99468.18972,481.642326,99949.832046,-9.508103348221386e-05,,0.9994983204599995
2009-01-14,99474.224005,467.393456,99941.617461,-8.21870815772563e-05,,0.9994161746099995
2009-01-15,99528.069869,399.940196,99928.010065,-0.00013615344984097,,0.9992801006499995
2009-01-16,99449.10660099999,481.93093200000004,99931.037533,3.0296490423742384e-05,,0.9993103753299994
2009-01-20,99416.30323399999,491.82143399999995,99908.12466799999,-0.0002292867718144409,,0.9990812466799993
2009-01-21,99290.421804,599.194296,99889.6161,-0.00018525588445883479,,0.9988961609999993
2009-01-22,99242.20466,684.1171479999999,99926.32180800001,0.000367462699659038,,0.9992632180799994
2009-01-23,99103.284657,801.612852,99904.897509,-0.00021440095674862825,,0.9990489750899993
2009-01-26,98947.273229,981.5014000000001,99928.77462899999,0.00023899849352071456,,0.9992877462899993
2009-01-27,98784.524661,1170.010014,99954.534675,0.0002577840676587506,,0.9995453467499995
2009-01-28,98769.114662,1260.829961,100029.944623,0.0007544424897298896,,1.0002994462299994
2009-01-29,98577.21466900001,1434.515743,100011.730412,-0.0001820875845592873,,1.0001173041199993
2009-01-30,98212.228525,1776.822729,99989.051254,-0.0002267649795336668,,0.9998905125399993
2009-02-02,98087.84280399999,1836.6984000000002,99924.54120399998,-0.0006451711381494363,,0.9992454120399991
2009-02-03,98398.58545999999,1583.364307,99981.94976699998,0.0005745191552373186,,0.999819497669999
2009-02-04,98208.90831799999,1739.947139,99948.85545699998,-0.00033100284678511116,,0.999488554569999
2009-02-05,97995.90689299998,1961.761406,99957.66829899998,8.817351594170297e-05,,0.9995766829899989
2009-02-06,97786.76689699998,2277.46,100064.22689699999,0.0010660372517019567,,1.000642268969999
2009-02-09,97658.43689699998,2474.369991,100132.80688799998,0.0006853597247153953,,1.0013280688799988
2009-02-10,97587.00832699997,2527.8486199999998,100114.85694699998,-0.00017926133859480498,,1.0011485694699989
2009-02-11,97369.53261199998,2602.412798,99971.94540999999,-0.0014274758148598021,,0.999719454099999
2009-02-12,97215.05118699999,2722.87,99937.92118699999,-0.00034033771034924776,,0.999379211869999
2009-02-13,97084.80118699999,2891.941386,99976.742573,0.0003884550082582372,,0.9997674257299991
2009-02-17,96822.694045,3041.951454,99864.64549899999,-0.0011212315095998626,,0.998646454989999
