,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2009-05-12,80327.43995500004,21918.599189999997,102246.03914500003,-0.00941696635998679,,1.0224603914500001
2009-05-13,80083.89996400004,22170.33,102254.22996400004,8.010891246734708e-05,,1.0225422996400002
2009-05-14,79840.26996400004,22910.760000000002,102751.02996400004,0.004858478716967651,,1.0275102996400003
2009-05-15,79591.23996400004,23218.379999999997,102809.61996400004,0.0005702132622955602,,1.0280961996400002
2009-05-18,79341.57996400003,23425.740846,102767.32081000003,-0.0004114318680957796,,1.0276732081000002
2009-05-19,79092.36995500003,23692.049145,102784.41910000003,0.00016637866848356886,,1.027844191
2009-05-20,78842.97996400003,23915.52,102758.49996400003,-0.000252169893325771,,1.02758499964
2009-05-21,78593.85996400003,23885.280873,102479.14083700003,-0.002718598725145571,,1.0247914083699998
2009-05-22,78347.61995500003,23769.900882,102117.52083700003,-0.0035287181083532015,,1.0211752083699999
2009-05-26,78105.06994600003,23353.109109,101458.17905500003,-0.006456695938128476,,1.0145817905499999
2009-05-27,77869.17995500003,24255.0009,102124.18085500003,0.006564298770225019,,1.02124180855
2009-05-28,77626.62994600003,24961.139091,102587.76903700003,0.004539455573780549,,1.02587769037
2009-05-29,77379.48995500003,25033.86,102413.34995500003,-0.0017001937330082262,,1.02413349955
2009-06-01,77134.05995500003,24936.3,102070.35995500004,-0.0033490750976381545,,1.02070359955
2009-06-02,76891.95995500003,25945.919063999998,102837.87901900003,0.007519509721905182,,1.02837879019
2009-06-03,76642.47996400003,25789.050945,102431.53090900002,-0.003951346662108168,,1.02431530909
2009-06-04,76396.86995500003,26454.420000000002,102851.28995500003,0.0040979475975315705,,1.0285128995500001
2009-06-05,76147.29995500002,26607.689036999996,102754.98899200003,-0.0009363126416997991,,1.0275498899200002
2009-06-08,75898.62996400002,26234.28,102132.90996400002,-0.0060540031593837584,,1.02132909964
2009-06-09,75655.71996400002,25878.779018999998,101534.49898300001,-0.0058591396368803395,,1.01534498983
2009-06-10,75418.29997300002,25759.8,101178.09997300002,-0.0035101272333029065,,1.01178099973
2009-06-11,75184.11997300002,23726.25,98910.36997300002,-0.02241324951353263,,0.98910369973
2009-06-12,74970.36997300002,23990.398992,98960.76896500002,0.0005095420431018294,,0.98960768965
2009-06-15,74756.16998200002,24418.170000000002,99174.33998200002,0.002158138212078109,,0.99174339982
2009-06-16,74540.07998200002,24264.899999999998,98804.97998200002,-0.003724350472783966,,0.9880497998200001
2009-06-17,74327.22998200002,24871.051035000004,99198.28101700003,0.003980579066679146,,0.9919828101700001
2009-06-18,74110.95997300002,25139.519999999997,99250.47997300001,0.0005262082716033234,,0.9925047997299998
2009-06-19,73894.23997300002,27304.29,101198.52997300003,0.01962761288942838,,1.0119852997299998
2009-06-22,73660.86997300002,26645.579999999998,100306.44997300002,-0.008815147811317092,,1.0030644997299998
2009-06-23,73435.05997300002,26228.789999999997,99663.84997300002,-0.006406367687949999,,0.9966384997299997
2009-06-24,73214.64997300002,26568.0,99782.64997300002,0.001192006931622469,,0.9978264997299997
2009-06-25,72993.24997300003,26832.958910999998,99826.20888400002,0.00043653792529840807,,0.9982620888399996
2009-06-26,72771.48998200003,27373.14,100144.62998200003,0.0031897544899257557,,1.0014462998199996
2009-06-29,72547.11998200003,27453.598893,100000.71887500004,-0.0014370326898792696,,1.0000071887499995
2009-06-30,72323.91999100003,27911.160000000003,100235.07999100004,0.002343594312486319,,1.0023507999099994
2009-07-01,72098.82999100004,28226.25,100325.07999100004,0.0008978892420505868,,1.0032507999099993
2009-07-02,71873.01999100004,28270.62,100143.63999100003,-0.0018085208605492786,,1.0014363999099993
2009-07-06,71648.64999100004,27329.13,98977.77999100005,-0.011641877608051465,,0.9897777999099995
2009-07-07,71433.45999100004,27705.598848,99139.05883900003,0.0016294449927514165,,0.9913905883899994
2009-07-08,71217.01000000004,29326.86,100543.87000000004,0.014170107901481988,,1.0054386999999994
2009-07-09,70989.67000000004,29109.59883,100099.26883000004,-0.004421961975404343,,1.0009926882999993
2009-07-10,70765.75000900004,29357.1,100122.85000900005,0.0002355779345406539,,1.0012285000899994
2009-07-13,70541.65000900003,29367.358812,99909.00882100002,-0.00213578806417114,,0.9990900882099992
2009-07-14,70319.17001800003,30607.29,100926.46001800004,0.010183778309951208,,1.0092646001799994
2009-07-15,70089.04001800003,30222.358793999996,100311.39881200003,-0.006094152176647438,,1.0031139881199993
2009-07-16,69863.50002700003,30131.998785,99995.49881200003,-0.0031491934490121,,0.9999549881199994
2009-07-17,69640.30003600003,30918.24,100558.54003600003,0.005630665686848113,,1.0055854003599993
2009-07-20,69412.96003600003,31133.25,100546.21003600003,-0.0001226151453231905,,1.0054621003599993
2009-07-21,69185.71003600003,31646.16,100831.87003600004,0.002841081726479011,,1.0083187003599994
2009-07-22,68956.39003600003,32038.111251000002,100994.50128700002,0.0016128953171443694,,1.0099450128699992
2009-07-23,68725.90002700003,33075.0,101800.90002700003,0.00798458064274632,,1.018009000269999
2009-07-24,68489.65002700003,34554.87,103044.52002700002,0.012216198478305795,,1.030445200269999
2009-07-27,68244.58002700002,34621.02,102865.60002700001,-0.0017363368760718867,,1.028656000269999
2009-07-28,68000.77002700002,35752.861287,103753.63131400003,0.00863292769173496,,1.037536313139999
2009-07-29,67750.75001800002,36974.881296,104725.63131400003,0.009368346800878058,,1.047256313139999
2009-07-30,67493.98000900002,37636.2,105130.18000900002,0.0038629387087389944,,1.0513018000899987
2009-07-31,67234.42000900002,36897.119999999995,104131.54000900002,-0.009499080092077339,,1.0413154000899987
2009-08-03,66981.70000900002,37493.82,104475.52000900003,0.0033033219327236463,,1.044755200089999
2009-08-04,66726.64000900002,36217.081332,102943.72134100003,-0.01466179510633736,,1.029437213409999
2009-08-05,66481.93000000002,36046.078659,102528.00865900001,-0.0040382519359579705,,1.025280086589999
2009-08-06,66240.01000900002,35464.5,101704.51000900002,-0.008031938401718897,,1.017045100089999
2009-08-07,66003.58000900003,35442.72,101446.30000900003,-0.0025388254658239573,,1.014463000089999
2009-08-10,65768.86000900003,36210.958631999994,101979.81864100002,0.005259123614687278,,1.0197981864099988
2009-08-11,65530.630018000025,37261.618622999995,102792.24864100001,0.007966576238578993,,1.0279224864099985
2009-08-12,65287.09002700003,38475.36,103762.45002700003,0.009438468355609464,,1.0376245002699986
2009-08-13,65037.25002700003,38557.798604999996,103595.04863200002,-0.0016133138236081868,,1.0359504863199984
2009-08-14,64788.49003600003,39424.32,104212.81003600004,0.005963232916608607,,1.0421281003599985
2009-08-17,64535.77003600003,39168.358586999995,103704.12862300003,-0.004881179317823725,,1.0370412862299982
2009-08-18,64286.29004500003,40356.358578,104642.64862300003,0.00904997720401135,,1.0464264862299983
2009-08-19,64030.87005400003,39710.25,103741.12005400003,-0.008615307246741977,,1.0374112005399982
2009-08-20,63781.12005400003,40406.398559999994,104187.51861400003,0.004303005016406569,,1.0418751861399982
2009-08-21,63528.58006300003,41615.278550999996,105143.85861400003,0.009179026554448466,,1.0514385861399982
2009-08-24,63270.10007200003,42413.22,105683.32007200003,0.005130698693305957,,1.056833200719998
2009-08-25,63008.29007200003,43672.59,106680.88007200003,0.009439143275593365,,1.066808800719998
2009-08-26,62740.36007200003,44029.079999999994,106769.44007200003,0.0008301393833667348,,1.067694400719998
2009-08-27,62471.89007200003,42797.7,105269.59007200002,-0.01404755891750098,,1.0526959007199979
2009-08-28,62212.510072000034,43475.4,105687.91007200003,0.003973797178405292,,1.0568791007199978
2009-08-31,61950.61007200003,42038.908497,103989.51856900004,-0.01606987499178436,,1.039895185689998
2009-09-01,61698.88008100003,42245.281512,103944.16159300003,-0.00043616872761953474,,1.039441615929998
2009-09-02,61447.42007200003,41629.771521,103077.19159300003,-0.008340728201692293,,1.030771915929998
2009-09-03,61201.09006300003,44278.201530000006,105479.29159300003,0.023303894517078927,,1.054792915929998
2009-09-04,60940.63005400003,44323.198461,105263.82851500003,-0.0020427050157995064,,1.052638285149998
2009-09-08,60681.43006300003,44876.52,105557.95006300003,0.002794136904854083,,1.055579500629998
2009-09-09,60420.520063000025,43627.14,104047.66006300002,-0.014307685959215943,,1.040476600629998
2009-09-10,60168.340063000025,44082.899999999994,104251.24006300002,0.001956603347703645,,1.042512400629998
2009-09-11,59914.99006300003,45864.001575,105778.99163800004,0.014654517050125992,,1.057789916379998
2009-09-14,59652.91005400003,45698.4,105351.31005400003,-0.004043161854516697,,1.053513100539998
2009-09-15,59393.26005400003,45910.26,105303.52005400002,-0.0004536251136840752,,1.0530352005399979
2009-09-16,59133.88005400003,44775.901602,103909.78165600004,-0.01323543977718189,,1.039097816559998
2009-09-17,58882.33004500003,47443.951611000004,106326.28165600004,0.023255750916693962,,1.0632628165599978
2009-09-18,58617.28003600003,46801.79838,105419.07841600003,-0.008532257743528504,,1.0541907841599978
2009-09-21,58357.270045000034,46345.051629,104702.32167400004,-0.00679911788994747,,1.0470232167399978
2009-09-22,58101.220036000035,47043.358362,105144.57839800004,0.004223943814512632,,1.0514457839799978
2009-09-23,57842.740045000035,45868.950000000004,103711.69004500004,-0.013627791131332945,,1.0371169004499978
2009-09-24,57592.09004500003,44264.88,101856.97004500002,-0.017883422777078106,,1.0185697004499976
2009-09-25,57351.520045000034,43306.65,100658.17004500004,-0.011769444933128925,,1.0065817004499977
2009-09-28,57117.43004500004,42586.561674000004,99703.99171900004,-0.009479392736559955,,0.9970399171899978
2009-09-29,56888.470036000035,43623.36,100511.83003600003,0.008102366846823417,,1.0051183003599977
2009-09-30,56655.190036000036,42553.799999999996,99208.99003600003,-0.012962056302560199,,0.9920899003599978
2009-10-01,56428.84003600004,42337.888299,98766.72833500004,-0.004457879279282206,,0.9876672833499978
2009-10-02,56204.83004500004,42202.8,98407.63004500004,-0.0036358224682910834,,0.9840763004499978
2009-10-05,55982.710045000036,41909.218280999994,97891.92832600002,-0.005240464776605225,,0.9789192832599977
2009-10-06,55763.290054000034,42266.878272,98030.16832600004,0.0014121695461923878,,0.9803016832599979
2009-10-07,55543.15006300004,42417.54,97960.69006300005,-0.000708743687646729,,0.9796069006299979
2009-10-08,55323.37006300004,42410.341746,97733.71180900003,-0.002317034045534405,,0.9773371180899978
2009-10-09,55104.76005400004,42909.751755,98014.51180900005,0.002873113021111706,,0.9801451180899979
2009-10-12,54884.71004500004,43764.838235999996,98649.54828100004,0.006479004591049664,,0.986495482809998
2009-10-13,54661.420054000046,44626.41,99287.83005400005,0.006470194583982236,,0.9928783005399981
2009-10-14,54434.89005400005,43872.841782,98307.73183600005,-0.009871282487158295,,0.9830773183599981
2009-10-15,54213.31004500005,44363.07,98576.38004500006,0.002732727161767645,,0.9857638004499982
2009-10-16,53990.38004500005,44477.9982,98468.37824500006,-0.0010956153994566842,,0.9846837824499982
2009-10-19,53767.99005400005,44447.13,98215.12005400006,-0.0025719748361231476,,0.9821512005399983
2009-10-20,53546.860054000055,46686.24,100233.10005400005,0.020546530909807847,,1.0023310005399981
2009-10-21,53315.74005400005,47447.188172999995,100762.92822700005,0.005285960154026492,,1.0076292822699981
2009-10-22,53082.01006300005,45991.798164,99073.80822700006,-0.016763307991553456,,0.9907380822699983
2009-10-23,52856.56007200005,48154.5,101011.06007200005,0.019553622492852085,,1.010110600719998
2009-10-26,52621.66007200005,48074.22,100695.88007200006,-0.003120252374099741,,1.006958800719998
2009-10-27,52388.29007200005,47133.898137,99522.18820900004,-0.011655808183619776,,0.995221882089998
2009-10-28,52160.590081000046,49214.881872,101375.47195300004,0.018621814666173186,,1.013754719529998
2009-10-29,51923.98007200005,49018.858119,100942.83819100005,-0.0042676374636320125,,1.009428381909998
2009-10-30,51689.44008100005,49744.8,101434.24008100005,0.004868120401669174,,1.014342400809998
2009-11-02,51452.560081000054,49411.979999999996,100864.54008100004,-0.005616446670720698,,1.0086454008099979
2009-11-03,51218.380081000054,50714.64,101933.02008100005,0.010593217389797793,,1.0193302008099978
2009-11-04,50979.16008100005,52947.541917,103926.70199800006,0.01955874470721808,,1.0392670199799978
2009-11-05,50730.580072000055,53831.701926,104562.28199800005,0.006115656398027802,,1.0456228199799977
2009-11-06,50479.03006300006,54373.5,104852.53006300006,0.0027758390449583725,,1.0485253006299977
2009-11-09,50226.130063000055,55034.638055999996,105260.76811900004,0.003893449740837829,,1.0526076811899976
2009-11-10,49971.34007200006,56637.0,106608.34007200005,0.012802224200725298,,1.0660834007199975
2009-11-11,49710.34007200006,56878.38,106588.72007200005,-0.00018403813422795956,,1.0658872007199975
2009-11-12,49449.430072000054,58006.53,107455.96007200005,0.008136320610794279,,1.0745596007199976
2009-11-13,49184.56007200005,57182.39801999999,106366.95809200004,-0.010134402775521467,,1.0636695809199976
2009-11-16,48924.64008100005,58138.47,107063.11008100005,0.006544814305941449,,1.0706311008099976
2009-11-17,48661.57008100005,57862.078002,106523.64808300005,-0.005038729003779774,,1.0652364808299977
2009-11-18,48400.93009000005,58142.787993,106543.71808300004,0.0001884088684640517,,1.0654371808299974
2009-11-19,48140.20009900005,57778.56,105918.76009900005,-0.005865742206529134,,1.0591876009899974
2009-11-20,47882.26009900005,57307.497975,105189.75807400004,-0.006882652556720159,,1.0518975807399973
2009-11-23,47627.56010800005,58863.962034000004,106491.52214200006,0.012375387982965336,,1.0649152214199973
2009-11-24,47367.10009900005,59921.189999999995,107288.29009900003,0.007481984865776781,,1.072882900989997
2009-11-25,47103.130099000045,60698.159999999996,107801.29009900003,0.004781509701819564,,1.078012900989997
2009-11-27,46836.910099000044,59748.39,106585.30009900004,-0.011279920665914878,,1.0658530009899971
2009-11-30,46576.00009900004,60940.802070000005,107516.80216900005,0.008739498496835862,,1.0751680216899973
2009-12-01,46311.04009000004,60291.0,106602.04009000004,-0.008508084881115985,,1.0660204008999972
2009-12-02,46050.04009000004,59967.35791199999,106017.39800200003,-0.005484342396322006,,1.0601739800199972
2009-12-03,45791.56009900004,59282.19,105073.75009900004,-0.008900877787834327,,1.0507375009899973
2009-12-04,45537.13009900004,58230.899999999994,103768.03009900003,-0.012426700282132996,,1.037680300989997
2009-12-07,45288.28009900004,58247.102115,103535.38221400004,-0.0022419996291538347,,1.0353538221399974
2009-12-08,45040.42009000004,59811.840000000004,104852.26009000005,0.012719109620691116,,1.0485226008999975
2009-12-09,44786.98009000004,61601.037867,106388.01795700003,0.014646874236966978,,1.0638801795699973
2009-12-10,44527.06009900004,61518.23785799999,106045.29795700003,-0.003221415405431527,,1.0604529795699973
2009-12-11,44268.58010800004,65454.93,109723.51010800005,0.03468529224644623,,1.0972351010799972
2009-12-14,43994.710108000036,66700.79784,110695.50794800004,0.008858610511487175,,1.1069550794799972
2009-12-15,43716.79011700003,67022.09999999999,110738.89011700003,0.000391905415171534,,1.107388901169997
2009-12-16,43438.690117000035,68607.0,112045.69011700003,0.011800732322848173,,1.1204569011699972
2009-12-17,43155.190117000035,70180.83,113336.02011700004,0.011516105605245741,,1.1333602011699973
2009-12-18,42866.38011700004,70008.477804,112874.85792100003,-0.0040689817369971015,,1.1287485792099972
2009-12-21,42579.460126000035,70493.847795,113073.30792100003,0.001758141747907116,,1.130733079209997
2009-12-22,42291.730135000034,71711.45778599998,114003.18792100002,0.008223691489150253,,1.1400318792099968
2009-12-23,42000.220144000035,71647.29,113647.51014400003,-0.003119893254620698,,1.136475101439997
2009-12-24,41710.150144000036,71178.477768,112888.62791200003,-0.006677508649669872,,1.128886279119997
2009-12-28,41423.14015300004,70658.732241,112081.87239400003,-0.00714647288147463,,1.1208187239399972
2009-12-29,41139.37014400004,69952.5,111091.87014400004,-0.00883284895990899,,1.1109187014399973
2009-12-30,40859.56014400004,69690.15000000001,110549.71014400004,-0.004880285112648153,,1.1054971014399972
2009-12-31,40581.91014400004,70194.602268,110776.51241200004,0.0020515862746683933,,1.1077651241199973
2010-01-04,40303.36013500004,71452.257723,111755.61785800004,0.008838565366262152,,1.1175561785799975
2010-01-05,40020.94014400004,72534.78,112555.72014400004,0.007159392085475558,,1.1255572014399975
2010-01-06,39735.37014400004,72522.0,112257.37014400004,-0.0026506871407183663,,1.1225737014399975
2010-01-07,39450.970144000035,72783.36,112234.33014400004,-0.00020524264883858834,,1.1223433014399973
2010-01-08,39166.66014400004,76005.18231300001,115171.84245700005,0.02617302842393321,,1.1517184245699974
2010-01-11,38870.92013500004,75952.617678,114823.53781300003,-0.0030242170010439384,,1.1482353781299972
2010-01-12,38576.53014400004,76223.70233100001,114800.23247500006,-0.0002029665558461735,,1.1480023247499975
2010-01-13,38282.23013500004,74856.59999999999,113138.83013500003,-0.014472116512149302,,1.1313883013499972
2010-01-14,37994.32013500004,76765.31999999999,114759.64013500002,0.014325850798227346,,1.147596401349997
2010-01-15,37700.200135000036,79087.322358,116787.52249300004,0.017670692898779317,,1.167875224929997
2010-01-19,37398.34012600003,81803.522367,119201.86249300002,0.02067292762499262,,1.1920186249299969
2010-01-20,37087.300117000035,85393.437624,122480.73774100003,0.027506912890665314,,1.224807377409997
2010-01-21,36763.84012600003,84500.55,121264.39012600004,-0.009930929854228165,,1.2126439012599972
2010-01-22,36444.97012600003,80965.08,117410.05012600003,-0.03178459889168739,,1.1741005012599972
2010-01-25,36140.59012600003,80644.682403,116785.27252900004,-0.005321329786755924,,1.1678527252899973
2010-01-26,35838.550117000035,78414.11517599999,114252.66529300003,-0.021686015549358895,,1.1425266529299973
2010-01-27,35545.96013500004,78295.14000000001,113841.10013500004,-0.0036022368226117374,,1.1384110013499975
2010-01-28,35254.90013500004,80991.90486,116246.80499500004,0.021132129407983147,,1.1624680499499973
2010-01-29,34954.93011700004,81511.375122,116466.30523900004,0.0018882260377774962,,1.1646630523899972
2010-02-01,34654.15013500004,80857.43755199999,115511.58768700002,-0.008197371334488945,,1.1551158768699972
2010-02-02,34356.88014400004,81424.97754299999,115781.85768700003,0.0023397652600218866,,1.1578185768699973
2010-02-03,34058.62015300004,83967.297534,118025.91768700004,0.019381793009976667,,1.1802591768699975
2010-02-04,33752.17016200004,82269.00495000002,116021.17511200006,-0.016985613111829223,,1.1602117511199976
2010-02-05,33453.010144000036,80531.275032,113984.28517600003,-0.01755619122141905,,1.1398428517599974
2010-02-08,33161.230162000036,80349.39,113510.62016200004,-0.004155529100073996,,1.1351062016199975
2010-02-09,32871.16016200004,81865.442502,114736.60266400003,0.010800597338383788,,1.1473660266399974
2010-02-10,32576.680153000038,82863.0,115439.68015300004,0.006127752370870931,,1.1543968015299975
2010-02-11,32279.680153000038,82429.19747999999,114708.87763300003,-0.00633060070013558,,1.1470887763299973
2010-02-12,31985.290162000038,82900.61747099999,114885.90763300002,0.0015432981618597186,,1.1488590763299973
2010-02-16,31690.270171000036,82053.545076,113743.81524700004,-0.009941100780161638,,1.1374381524699975
2010-02-17,31399.300153000037,80688.96,112088.26015300004,-0.014555121879856747,,1.1208826015299975
2010-02-18,31114.180153000038,82379.87999999999,113494.06015300003,0.012541902230269963,,1.1349406015299974
2010-02-19,30824.110153000038,83157.29487,113981.40502300003,0.004294012121365709,,1.1398140502299974
2010-02-22,30532.330171000038,82651.14257400001,113183.47274500005,-0.007000547833560744,,1.1318347274499976
2010-02-23,30243.340162000037,84903.207417,115146.54757900003,0.017344182736138025,,1.1514654757899974
