,Cash balance,Portfolio value,Total asset,Returns,Cum Returns,CumReturns
2014-03-10,29.31391500000973,249293.28044800003,249322.59436300004,-0.007820126345656542,,2.4932259436299993
2014-03-11,29.31391500000973,250147.44615399998,250176.76006899998,0.00342594584410727,,2.5017676006899987
2014-03-12,29.31391500000973,248503.137627,248532.451542,-0.006572587024256338,,2.4853245154199985
2014-03-13,29.31391500000973,249841.056659,249870.370574,0.00538327700748531,,2.498703705739999
2014-03-14,29.31391500000973,245594.928488,245624.242403,-0.01699332402335585,,2.456242424029999
2014-03-17,29.31391500000973,244820.57394699997,244849.88786199997,-0.003152598185848232,,2.448498878619999
2014-03-18,29.31391500000973,246604.64115799998,246633.955073,0.007286371362381638,,2.466339550729999
2014-03-19,29.31391500000973,248159.477624,248188.791539,0.006304227110738969,,2.481887915389999
2014-03-20,29.31391500000973,247881.842301,247911.156216,-0.001118645694184628,,2.479111562159999
2014-03-21,29.31391500000973,254454.92931900002,254484.24323400002,0.026513881498229308,,2.5448424323399994
2014-03-24,29.31391500000973,252752.031067,252781.344982,-0.00669156655971892,,2.527813449819999
2014-03-25,29.31391500000973,253130.35684700005,253159.67076200005,0.0014966522946024963,,2.5315967076199994
2014-03-26,29.31391500000973,253499.966832,253529.280747,0.0014599876192264993,,2.5352928074699994
2014-03-27,29.31391500000973,251228.99694299998,251258.31085799998,-0.008957426464938578,,2.512583108579999
2014-03-28,29.31391500000973,252054.65147699998,252083.96539199998,0.003286078502958034,,2.520839653919999
2014-03-31,29.31391500000973,253488.20214000004,253517.51605500004,0.005686798288700556,,2.5351751605499997
2014-04-01,29.31391500000973,253321.632306,253350.94622100002,-0.0006570348139727233,,2.5335094622099996
2014-04-02,29.31391500000973,252960.310587,252989.62450200002,-0.0014261707895293352,,2.5298962450199993
2014-04-03,29.31391500000973,253598.116962,253627.430877,0.002521077203286426,,2.536274308769999
2014-04-04,29.31391500000973,255547.819748,255577.13366300002,0.0076872709677271445,,2.555771336629999
2014-04-07,29.31391500000973,251809.452177,251838.766092,-0.014627159783118016,,2.518387660919999
2014-04-08,29.31391500000973,249146.672645,249175.98656000002,-0.01057335045481933,,2.491759865599999
2014-04-09,29.31391500000973,250391.880569,250421.194484,0.004997303075592097,,2.504211944839999
2014-04-10,29.31391500000973,251772.426005,251801.73992,0.005512893742259495,,2.518017399199999
2014-04-11,29.31391500000973,245913.48657900002,245942.80049400002,-0.023268065692720885,,2.459428004939999
2014-04-14,29.31391500000973,245821.647962,245850.961877,-0.00037341453710193484,,2.4585096187699986
2014-04-15,29.31391500000973,246511.35110800003,246540.66502300004,0.0028053709480506672,,2.465406650229999
2014-04-16,29.31391500000973,247499.662272,247528.976187,0.004008714602549368,,2.4752897618699983
2014-04-17,29.31391500000973,243795.78598000004,243825.09989500005,-0.01496340488719905,,2.4382509989499987
2014-04-21,29.31391500000973,244363.737522,244393.05143700002,0.0023293399336021814,,2.4439305143699985
2014-04-22,29.31391500000973,244467.64047700004,244496.95439200004,0.00042514692782424923,,2.4449695439199988
2014-04-23,29.31391500000973,244915.65909399997,244944.97300899998,0.0018324098069606443,,2.449449730089998
2014-04-24,29.31391500000973,245791.57388799998,245820.887803,0.0035759655862290796,,2.4582088780299975
2014-04-25,29.31391500000973,244907.82760499997,244937.14151999998,-0.0035950821384561626,,2.4493714151999977
2014-04-28,29.31391500000973,245607.871574,245637.185489,0.002858055600125642,,2.4563718548899978
2014-04-29,29.31391500000973,246265.619025,246294.93294,0.002677719375796528,,2.462949329399998
2014-04-30,29.31391500000973,245713.658839,245742.97275400002,-0.0022410537618914317,,2.4574297275399983
2014-05-01,29.31391500000973,245501.724904,245531.038819,-0.0008624211411821792,,2.4553103881899982
2014-05-02,29.31391500000973,244679.96498299998,244709.278898,-0.0033468677726150586,,2.4470927889799983
2014-05-05,29.31391500000973,243744.35167600002,243773.66559100003,-0.0038233666954244905,,2.437736655909999
2014-05-06,29.31391500000973,244937.619611,244966.933526,0.004894982942915682,,2.4496693352599985
2014-05-07,29.31391500000973,244733.45579300003,244762.76970800004,-0.000833434190734561,,2.447627697079999
2014-05-08,29.31391500000973,248324.397321,248353.711236,0.014671110039667923,,2.4835371123599983
