Date,Open,High,Low,Close,Adj Close,Volume
2008-12-31,72.900002,74.629997,72.900002,73.970001,50.559349,9964300
2009-01-02,74.230003,77.300003,73.580002,76.519997,52.302330,13695900
2009-01-05,76.160004,78.370003,75.739998,76.660004,52.398014,16954500
2009-01-06,77.559998,78.449997,76.330002,77.349998,52.869617,15894500
2009-01-07,76.410004,77.070000,73.330002,73.959999,50.552513,12804300
2009-01-08,73.610001,74.839996,73.220001,74.239998,50.743896,11397200
2009-01-09,73.879997,74.000000,72.199997,72.820000,49.773323,14182600
2009-01-12,72.230003,72.610001,70.440002,70.820000,48.406288,14195500
2009-01-13,70.580002,72.699997,70.580002,71.820000,49.089802,14378800
2009-01-14,70.809998,71.180000,68.830002,69.690002,47.633934,15142400
2009-01-15,69.699997,71.250000,68.250000,70.769997,48.372128,19293100
2009-01-16,72.080002,72.940002,70.379997,71.739998,49.035110,15594800
2009-01-20,70.930000,72.199997,68.000000,68.309998,46.690681,16084200
2009-01-21,68.430000,71.489998,68.410004,71.230003,48.686535,15889900
2009-01-22,69.919998,70.970001,68.279999,69.949997,47.811634,14320100
2009-01-23,68.400002,71.110001,68.180000,70.820000,48.406288,13422100
2009-01-26,71.430000,72.389999,70.129997,71.290001,48.727528,14023100
2009-01-27,71.279999,72.629997,70.820000,72.089996,49.274361,13632700
2009-01-28,72.989998,74.019997,71.959999,73.790001,50.436325,14649100
2009-01-29,72.510002,72.690002,70.610001,70.620003,48.269585,15780500
2009-01-30,72.300003,72.699997,70.180000,70.519997,48.201225,17880000
2009-02-02,69.519997,70.849998,69.120003,70.290001,48.044025,12445000
2009-02-03,70.570000,71.790001,69.940002,71.639999,48.966774,12509600
2009-02-04,72.290001,72.930000,71.010002,71.599998,48.939426,12058000
2009-02-05,71.480003,73.419998,70.970001,73.250000,50.067230,14933800
2009-02-06,72.580002,75.000000,72.290001,74.900002,51.195030,13345400
2009-02-09,74.410004,75.559998,73.589996,74.419998,50.866940,14894400
2009-02-10,74.360001,75.239998,70.559998,71.120003,48.611359,20150600
2009-02-11,71.470001,72.099998,70.279999,71.260002,48.707043,15533700
2009-02-12,69.949997,70.059998,67.940002,69.860001,48.189686,17237200
2009-02-13,69.709999,70.739998,63.000000,69.730003,48.100018,10852400
2009-02-17,67.230003,67.930000,66.110001,66.180000,45.651218,18834600
2009-02-18,66.489998,67.199997,65.599998,66.120003,45.609814,12564000
2009-02-19,65.989998,67.709999,65.989998,66.680000,45.996109,10164600
2009-02-20,65.480003,66.209999,63.730000,65.070000,44.885525,19885500
2009-02-23,65.989998,66.860001,62.570000,62.939999,43.416260,18809700
2009-02-24,63.270000,65.830002,62.580002,65.279999,45.030380,19231300
2009-02-25,65.300003,65.620003,63.259998,63.500000,43.802532,26680400
2009-02-26,64.360001,65.290001,62.930000,63.169998,43.574894,15711000
2009-02-27,61.910000,62.759998,60.570000,60.709999,41.877975,20502100
2009-03-02,59.369999,60.189999,57.599998,57.619999,39.746494,19315900
2009-03-03,58.480000,59.169998,57.369999,57.730000,39.822369,19266800
2009-03-04,59.060001,60.439999,58.849998,59.279999,40.891567,19092400
2009-03-05,58.060001,58.259998,56.119999,56.459999,38.946308,22266000
2009-03-06,57.529999,59.360001,56.470001,58.270000,40.194851,22099300
2009-03-09,57.630001,59.590000,57.509998,58.279999,40.201759,17666400
2009-03-10,59.889999,61.779999,59.279999,61.779999,42.616070,21943900
2009-03-11,61.099998,62.799999,60.340000,61.220001,42.229778,15360800
2009-03-12,61.709999,63.509998,61.139999,63.400002,43.733562,15602800
2009-03-13,63.880001,63.980000,62.099998,62.910000,43.395542,14355400
2009-03-16,61.660000,64.199997,61.660000,62.939999,43.416260,13272000
2009-03-17,63.110001,65.339996,62.430000,65.309998,45.051086,14726900
2009-03-18,64.699997,66.980003,63.959999,66.589996,45.934029,17843100
2009-03-19,68.250000,69.199997,66.830002,67.129997,46.306515,17221600
2009-03-20,67.540001,67.980003,64.269997,64.709999,44.637199,23811700
2009-03-23,65.910004,69.180000,65.750000,69.150002,47.699932,20321200
2009-03-24,68.239998,69.989998,68.209999,68.970001,47.575764,15391900
2009-03-25,69.349998,70.180000,67.839996,69.699997,48.079311,16723400
2009-03-26,70.589996,70.919998,69.160004,70.169998,48.403522,15904600
2009-03-27,69.080002,69.589996,68.500000,68.900002,47.527477,12842400
2009-03-30,67.540001,67.889999,65.959999,66.800003,46.078896,14304800
2009-03-31,67.440002,68.529999,66.779999,67.239998,46.382401,18691400
2009-04-01,66.000000,68.699997,65.830002,68.300003,47.113590,14299000
2009-04-02,70.000000,71.290001,69.510002,70.309998,48.500111,18069100
2009-04-03,69.900002,70.919998,69.419998,70.480003,48.617386,11574700
2009-04-06,69.739998,70.050003,68.669998,69.889999,48.210392,10430600
2009-04-07,69.059998,69.169998,67.919998,68.400002,47.182571,11086000
2009-04-08,67.730003,69.089996,67.410004,68.480003,47.237762,11238900
2009-04-09,69.559998,69.860001,68.519997,69.230003,47.755116,11057900
2009-04-13,67.449997,68.160004,66.519997,67.980003,46.892857,12614700
2009-04-14,66.879997,67.370003,66.040001,66.580002,45.927120,12971500
2009-04-15,66.430000,66.949997,65.589996,66.699997,46.009903,11219200
2009-04-16,67.150002,67.160004,65.110001,65.930000,45.478764,11959400
2009-04-17,66.419998,66.739998,65.730003,66.010002,45.533947,12660500
2009-04-20,65.300003,65.400002,63.740002,63.869999,44.057755,11753300
2009-04-21,63.549999,64.959999,63.060001,64.879997,44.754471,12569800
2009-04-22,64.330002,64.870003,63.549999,63.750000,43.974995,11932800
2009-04-23,64.440002,65.730003,64.000000,65.529999,45.202843,12370800
2009-04-24,66.239998,67.339996,66.010002,66.599998,45.940922,12615100
2009-04-27,65.320000,66.040001,64.830002,65.410004,45.120060,12303400
2009-04-28,64.800003,66.940002,64.620003,65.989998,45.520142,9261500
2009-04-29,66.599998,67.709999,66.089996,67.559998,46.603134,11666100
2009-04-30,68.000000,68.000000,65.300003,66.099998,45.596027,14107700
2009-05-01,66.059998,67.070000,65.370003,66.870003,46.127186,12003200
2009-05-04,67.339996,68.209999,66.279999,66.680000,45.996109,15224400
2009-05-05,66.760002,66.959999,65.389999,65.750000,45.354595,12678800
2009-05-06,66.489998,68.349998,66.400002,68.110001,46.982540,14107200
2009-05-07,68.620003,69.000000,67.480003,67.980003,46.892857,12338700
2009-05-08,68.589996,70.940002,68.589996,70.379997,48.548389,13931400
2009-05-11,69.290001,69.300003,67.730003,68.000000,46.906647,13520700
2009-05-12,68.820000,69.559998,68.019997,69.190002,47.727531,11313500
2009-05-13,68.190002,69.000000,67.580002,68.099998,46.975632,12437000
2009-05-14,67.660004,68.430000,67.300003,67.849998,46.803185,10051900
2009-05-15,66.919998,67.000000,65.500000,65.879997,45.883827,12322900
2009-05-18,66.639999,66.680000,65.680000,66.029999,45.988304,13480100
2009-05-19,65.980003,66.250000,65.660004,65.860001,45.869904,14223600
2009-05-20,66.400002,66.879997,65.050003,65.209999,45.417187,17617900
2009-05-21,64.529999,64.900002,63.849998,64.470001,44.901798,12463000
2009-05-22,64.750000,65.769997,64.360001,64.440002,44.880894,8779000
2009-05-26,63.810001,65.660004,63.570000,65.660004,45.730618,12018200
2009-05-27,65.690002,66.239998,64.389999,64.570000,44.971466,12209300
2009-05-28,65.050003,66.349998,64.260002,65.809998,45.835072,12182800
2009-05-29,66.550003,66.940002,65.900002,66.669998,46.434059,12171400
2009-06-01,67.800003,69.669998,67.440002,69.209999,48.203094,14222500
2009-06-02,69.099998,69.739998,68.820000,69.349998,48.300587,10311000
2009-06-03,68.730003,68.989998,67.250000,68.260002,47.541458,14907700
2009-06-04,68.970001,69.849998,68.480003,69.790001,48.607056,11298900
2009-06-05,69.940002,70.589996,68.879997,69.370003,48.314548,11204400
2009-06-08,69.000000,69.980003,68.629997,69.580002,48.460793,9557700
2009-06-09,70.059998,70.620003,69.489998,70.190002,48.885651,10021900
2009-06-10,71.000000,71.500000,69.449997,70.220001,48.906532,14356300
2009-06-11,70.360001,72.500000,70.190002,71.900002,50.076614,14600000
2009-06-12,71.190002,72.750000,70.690002,72.669998,50.612911,13931600
2009-06-15,71.959999,71.959999,70.360001,71.080002,49.505527,13317100
2009-06-16,71.699997,71.720001,69.830002,69.879997,48.669724,11267000
2009-06-17,69.440002,69.879997,68.459999,68.830002,47.938446,15484700
2009-06-18,68.550003,69.269997,68.000000,68.430000,47.659840,10478700
2009-06-19,68.820000,68.919998,67.370003,68.059998,47.402145,16452900
2009-06-22,67.080002,67.300003,65.639999,65.760002,45.800255,16404600
2009-06-23,66.150002,66.750000,65.589996,65.959999,45.939560,13029800
2009-06-24,66.339996,67.089996,65.449997,65.720001,45.772408,11633300
2009-06-25,65.500000,67.300003,65.220001,66.870003,46.573345,12828800
2009-06-26,66.610001,66.610001,65.779999,65.949997,45.932575,11011600
2009-06-29,66.410004,67.089996,66.080002,66.879997,46.580307,10288800
2009-06-30,66.940002,67.480003,65.519997,66.250000,46.141533,12772700
2009-07-01,66.930000,67.870003,66.389999,66.519997,46.329563,10397100
2009-07-02,65.610001,65.779999,64.419998,64.419998,44.866974,10747800
2009-07-06,63.689999,64.279999,62.570000,64.139999,44.671959,10673300
2009-07-07,63.930000,64.089996,62.660000,62.700001,43.669048,9519400
2009-07-08,62.669998,63.169998,61.900002,62.779999,43.724773,11905600
2009-07-09,63.619999,63.650002,62.779999,63.080002,43.933697,8580300
2009-07-10,61.759998,61.799999,60.880001,61.400002,42.763618,16790000
2009-07-13,61.459999,62.480000,60.910000,62.439999,43.487953,15929100
2009-07-14,63.000000,63.340000,62.369999,63.000000,43.877979,12881000
2009-07-15,64.150002,64.730003,64.000000,64.570000,44.971466,13601500
2009-07-16,64.260002,65.089996,64.010002,64.889999,45.194321,10292100
