Date,Open,High,Low,Close,Adj Close,Volume
2008-12-31,57.230000,57.919998,56.680000,57.540001,44.112225,4005800
2009-01-02,57.549999,59.389999,57.520000,59.189999,45.377186,5313900
2009-01-05,58.790001,59.090000,58.110001,58.500000,44.848202,3768800
2009-01-06,58.740002,59.810001,58.610001,59.189999,45.377186,4966200
2009-01-07,58.610001,58.959999,57.580002,58.070000,44.518551,4598100
2009-01-08,57.680000,58.709999,57.450001,58.580002,44.909534,3944900
2009-01-09,58.799999,59.009998,57.570000,57.740002,44.265568,3661000
2009-01-12,57.639999,57.900002,56.689999,57.080002,43.759586,4182500
2009-01-13,56.849998,57.299999,55.709999,56.250000,43.123268,4430100
2009-01-14,55.310001,56.000000,54.500000,55.040001,42.195656,4520800
2009-01-15,55.080002,55.759998,54.290001,55.169998,42.295303,4777400
2009-01-16,55.590000,56.630001,54.889999,56.419998,43.253605,5621900
2009-01-20,56.419998,56.599998,53.849998,53.919998,41.337025,5683600
2009-01-21,54.610001,54.799999,52.750000,54.240002,41.582336,5892800
2009-01-22,53.650002,54.570000,52.830002,54.060001,41.444344,4788900
2009-01-23,53.009998,53.669998,52.310001,52.900002,40.555035,5684800
2009-01-26,53.540001,54.549999,52.950001,53.560001,41.061035,5185200
2009-01-27,53.750000,54.509998,53.230000,53.990002,41.390694,4722700
2009-01-28,54.450001,55.849998,53.799999,55.419998,42.486958,6105400
2009-01-29,55.630001,57.709999,55.029999,56.549999,43.353279,8154300
2009-01-30,56.590000,56.810001,53.290001,53.790001,41.237354,7620300
2009-02-02,52.790001,53.020000,50.160000,50.619999,38.807125,9052900
2009-02-03,51.250000,51.820000,50.299999,51.639999,39.589081,7715700
2009-02-04,51.910000,52.450001,50.610001,50.840000,38.975773,4722400
2009-02-05,50.549999,51.830002,50.009998,51.549999,39.520092,5291000
2009-02-06,51.630001,52.919998,51.400002,52.389999,40.164066,5305900
2009-02-09,52.459999,54.660000,52.299999,54.110001,41.482674,7146900
2009-02-10,53.860001,54.110001,50.779999,51.080002,39.159767,6909600
2009-02-11,51.759998,52.189999,50.759998,51.290001,39.320744,5847600
2009-02-12,50.450001,50.560001,48.639999,49.970001,38.308804,8495400
2009-02-13,50.599998,50.599998,49.250000,49.419998,37.887154,4810600
2009-02-17,48.930000,48.930000,47.200001,47.419998,36.353893,8653800
2009-02-18,47.259998,47.580002,46.610001,47.139999,36.532131,4963800
2009-02-19,46.580002,48.040001,46.580002,47.070000,36.477871,5554600
2009-02-20,46.840000,47.930000,46.439999,47.250000,36.617374,8729300
2009-02-23,47.560001,47.590000,45.360001,45.410000,35.191425,6776500
2009-02-24,45.730000,47.619999,45.349998,47.400002,36.733608,8260400
